run_id,scenario_id,rep_id,dgp_name,dgp.input_representation,dgp.dist_variant,dgp.sigma_v,dgp.kappa_sigmaU_over_sigmaV,dgp.sigma_eps,dgp.beta,dgp.distractors.p_u,dgp.distractors.u_noise_scale_mult,dgp.distractors.p_noise,dgp.distractors.noise_scale_mult,dgp.prevalence_target,feature_set,colsamp_arm,s,colsample_bylevel,colsample_bynode,max_depth,regime,n_estimators_cap,n_estimators_used,best_iteration,train_seconds,valid_rocauc,valid_prauc,test_rocauc,test_prauc,valid_latent_corr,test_latent_corr,nthread,cooc_mean,cooc_log_a__log_b,cooc_path_mean,cooc_path_log_a__log_b,valid_prauc_base,valid_rocauc_base,valid_latent_corr_base,test_prauc_base,test_rocauc_base,test_latent_corr_base,cooc_mean_base,cooc_path_mean_base,delta_valid_prauc,delta_valid_rocauc,delta_valid_latent_corr,delta_test_prauc,delta_test_rocauc,delta_test_latent_corr,delta_cooc_mean,delta_cooc_path_mean
phase0_20251220_221556,0,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,79,78,1.3183668150013546,0.7233331484155978,0.1536029624795508,0.7205796773398639,0.1558833747585089,0.6286152647109503,0.6354832010588407,14,0.6330275229357798,0.6330275229357798,0.4674326947262726,0.4674326947262726,0.1912436645754203,0.758845560654991,0.7398820782755378,0.186162106290315,0.7635051423507682,0.7453242013931154,0.5704697986577181,0.4682770994851529,-0.037640702095869505,-0.035512412239393165,-0.11126681356458745,-0.030278731531806075,-0.04292546501090422,-0.10984100033427469,0.06255772427806172,-0.0008444047588803127
phase0_20251220_221556,0,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,8,7,0.3419532810003147,0.8001294839693985,0.2259284923583591,0.7976521293819145,0.2340681674610693,0.6623748653124409,0.659871555436054,14,0.0789473684210526,0.0789473684210526,0.0334490071332176,0.0334490071332176,0.2300598009263658,0.8134127066741381,0.758685520743217,0.2404821672901478,0.8094346263658553,0.7604977103006711,0.0,0.0,-0.0041313085680066974,-0.013283222704739583,-0.0963106554307761,-0.006413999829078504,-0.011782496983940738,-0.10062615486461712,0.0789473684210526,0.0334490071332176
phase0_20251220_221556,1,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C0,1.0,1.0,1.0,4,early_stopping,1200,52,51,0.8232140549953328,0.7162500332095282,0.1465112088066908,0.7345713023114341,0.151242542344605,0.606297512580791,0.6057766661579601,14,0.5121951219512195,0.5121951219512195,0.4109866759257004,0.4109866759257004,0.1465112088066908,0.7162500332095282,0.606297512580791,0.151242542344605,0.7345713023114341,0.6057766661579601,0.5121951219512195,0.4109866759257004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,1,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C0,1.0,1.0,1.0,4,early_stopping,1200,18,17,0.3748067170017748,0.8163956237812104,0.2487524946989555,0.8187792273420654,0.2452288893419615,0.8113026344089757,0.8117213890944819,14,0.0,0.0,0.0,0.0,0.2487524946989555,0.8163956237812104,0.8113026344089757,0.2452288893419615,0.8187792273420654,0.8117213890944819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,1,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,57,56,0.584917811997002,0.7175864908952758,0.1517499460312876,0.7355076658088743,0.1493775700695746,0.62015751529576,0.6229312532222597,14,0.5977011494252874,0.5977011494252874,0.4311752104855553,0.4311752104855553,0.1465112088066908,0.7162500332095282,0.606297512580791,0.151242542344605,0.7345713023114341,0.6057766661579601,0.5121951219512195,0.4109866759257004,0.005238737224596807,0.0013364576857476385,0.01386000271496901,-0.0018649722750303799,0.0009363634974401958,0.01715458706429962,0.08550602747406788,0.02018853455985492
phase0_20251220_221556,1,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,27,26,0.4008059600018896,0.8163210218970345,0.251554637304965,0.8184882491928497,0.248355202978506,0.8312541825987316,0.83039036001315,14,0.0,0.0,0.0,0.0,0.2487524946989555,0.8163956237812104,0.8113026344089757,0.2452288893419615,0.8187792273420654,0.8117213890944819,0.0,0.0,0.002802142606009528,-7.460188417596214e-05,0.019951548189755974,0.0031263136365445032,-0.00029097814921574816,0.01866897091866815,0.0,0.0
phase0_20251220_221556,1,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,206,205,1.8062643810044392,0.7230267961041238,0.1496457011845371,0.7488040065388442,0.1523830187804764,0.6677369376807479,0.6748681911207207,14,0.4661016949152542,0.4661016949152542,0.3037214198231147,0.3037214198231147,0.1465112088066908,0.7162500332095282,0.606297512580791,0.151242542344605,0.7345713023114341,0.6057766661579601,0.5121951219512195,0.4109866759257004,0.0031344923778462985,0.0067767628945956115,0.061439425099956924,0.001140476435871396,0.014232704227410076,0.06909152496276061,-0.046093427035965306,-0.1072652561025857
phase0_20251220_221556,1,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,31,30,0.5232815920026042,0.8138008172200701,0.2465083622728307,0.8158469421441238,0.2457874938125361,0.8368106848017137,0.836608084526808,14,0.0163934426229508,0.0163934426229508,0.0049180327868852,0.0049180327868852,0.2487524946989555,0.8163956237812104,0.8113026344089757,0.2452288893419615,0.8187792273420654,0.8117213890944819,0.0,0.0,-0.002244132426124784,-0.002594806561140306,0.02550805039273807,0.0005586044705745974,-0.002932285197941642,0.024886695432326134,0.0163934426229508,0.0049180327868852
phase0_20251220_221556,1,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C0,1.0,1.0,1.0,4,early_stopping,1200,128,127,1.4144653269977423,0.7491948047201574,0.1617225738395972,0.7524067368421052,0.1741343795135576,0.724179584796099,0.7248833669712232,14,0.5443037974683544,0.5443037974683544,0.4247313867567029,0.4247313867567029,0.1617225738395972,0.7491948047201574,0.724179584796099,0.1741343795135576,0.7524067368421052,0.7248833669712232,0.5443037974683544,0.4247313867567029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,1,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C0,1.0,1.0,1.0,4,early_stopping,1200,31,30,0.9174868620029883,0.8129615936263993,0.2236766967271711,0.8199404210526314,0.2760490404541088,0.8387061590018545,0.8423929311077206,14,0.0,0.0,0.0,0.0,0.2236766967271711,0.8129615936263993,0.8387061590018545,0.2760490404541088,0.8199404210526314,0.8423929311077206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,1,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,89,88,1.2406243450022885,0.7411512274754711,0.1551045204116586,0.7473715789473683,0.1608069876927648,0.6928332214776572,0.697306027645238,14,0.6386554621848739,0.6386554621848739,0.50879323757475,0.50879323757475,0.1617225738395972,0.7491948047201574,0.724179584796099,0.1741343795135576,0.7524067368421052,0.7248833669712232,0.5443037974683544,0.4247313867567029,-0.006618053427938614,-0.008043577244686295,-0.03134636331844176,-0.013327391820792789,-0.0050351578947369635,-0.027577339325985273,0.09435166471651946,0.08406185081804712
phase0_20251220_221556,1,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,30,29,0.6454224379995139,0.8154470663916004,0.2251582159534103,0.8207038947368421,0.2743357287145651,0.834080417739989,0.8375681092646661,14,0.0,0.0,0.0,0.0,0.2236766967271711,0.8129615936263993,0.8387061590018545,0.2760490404541088,0.8199404210526314,0.8423929311077206,0.0,0.0,0.0014815192262391808,0.0024854727652010578,-0.004625741261865546,-0.0017133117395436992,0.0007634736842107026,-0.00482482184305455,0.0,0.0
phase0_20251220_221556,1,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,128,127,1.5880467699971632,0.7366254915743016,0.1553347458756582,0.7340189473684211,0.1651977460123712,0.6812410551616523,0.6865174883090801,14,0.5886075949367089,0.5886075949367089,0.3929192642800237,0.3929192642800237,0.1617225738395972,0.7491948047201574,0.724179584796099,0.1741343795135576,0.7524067368421052,0.7248833669712232,0.5443037974683544,0.4247313867567029,-0.006387827963938997,-0.012569313145855854,-0.042938529634446665,-0.008936633501186397,-0.018387789473684135,-0.03836587866214314,0.044303797468354444,-0.031812122476679194
phase0_20251220_221556,1,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,58,57,0.6968016149985488,0.8147784361470625,0.2286904510261526,0.8216213684210527,0.2749575574139834,0.8994716497624287,0.901609469058458,14,0.0227272727272727,0.0227272727272727,0.0075413223140495,0.0075413223140495,0.2236766967271711,0.8129615936263993,0.8387061590018545,0.2760490404541088,0.8199404210526314,0.8423929311077206,0.0,0.0,0.005013754298981488,0.0018168425206631644,0.06076549076057414,-0.0010914830401253517,0.0016809473684212817,0.059216537950737336,0.0227272727272727,0.0075413223140495
phase0_20251220_221556,2,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C0,1.0,1.0,1.0,4,early_stopping,1200,91,90,1.1092050869992818,0.7671776614735475,0.170091955983632,0.7839746723254953,0.1769269576917188,0.7446545322336426,0.7467529733552549,14,0.5206611570247934,0.5206611570247934,0.3907368113979684,0.3907368113979684,0.170091955983632,0.7671776614735475,0.7446545322336426,0.1769269576917188,0.7839746723254953,0.7467529733552549,0.5206611570247934,0.3907368113979684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,2,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C0,1.0,1.0,1.0,4,early_stopping,1200,14,13,0.493315457002609,0.8303954681921455,0.2792955664482438,0.823529693295924,0.2410756968639432,0.7832752487167023,0.7859226305840398,14,0.0,0.0,0.0,0.0,0.2792955664482438,0.8303954681921455,0.7832752487167023,0.2410756968639432,0.823529693295924,0.7859226305840398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,2,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,161,160,1.6446879010036357,0.7641628123985719,0.1854501924483306,0.7813101585024597,0.1768831229566851,0.7538564800813168,0.7574633857770271,14,0.5392670157068062,0.5392670157068062,0.4028923810337421,0.4028923810337421,0.170091955983632,0.7671776614735475,0.7446545322336426,0.1769269576917188,0.7839746723254953,0.7467529733552549,0.5206611570247934,0.3907368113979684,0.01535823646469861,-0.003014849074975623,0.009201947847674141,-4.383473503369317e-05,-0.0026645138230356746,0.010710412421772175,0.01860585868201281,0.012155569635773689
phase0_20251220_221556,2,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,10,9,0.4708051069974317,0.8290947541382667,0.2823807110344858,0.8218121609124437,0.2426256094298375,0.7647940723898354,0.768758231682559,14,0.0,0.0,0.0,0.0,0.2792955664482438,0.8303954681921455,0.7832752487167023,0.2410756968639432,0.823529693295924,0.7859226305840398,0.0,0.0,0.0030851445862419835,-0.001300714053878771,-0.018481176326866855,0.0015499125658942903,-0.0017175323834802692,-0.017164398901480804,0.0,0.0
phase0_20251220_221556,2,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,81,80,0.9293818439982716,0.7444469125283998,0.1620753124736553,0.7517073620682266,0.1707613913760461,0.6782289106860663,0.6860740191534438,14,0.5765765765765766,0.5765765765765766,0.4079715579715581,0.4079715579715581,0.170091955983632,0.7671776614735475,0.7446545322336426,0.1769269576917188,0.7839746723254953,0.7467529733552549,0.5206611570247934,0.3907368113979684,-0.00801664350997669,-0.022730748945147705,-0.06642562154757636,-0.006165566315672694,-0.0322673102572687,-0.06067895420181113,0.05591541955178314,0.0172347465735897
phase0_20251220_221556,2,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,18,17,0.4463684489965089,0.8261796088932165,0.2766409512782801,0.8220141531629898,0.2543118885307667,0.7682384777863001,0.7700415182302379,14,0.0208333333333333,0.0208333333333333,0.0032051282051282,0.0032051282051282,0.2792955664482438,0.8303954681921455,0.7832752487167023,0.2410756968639432,0.823529693295924,0.7859226305840398,0.0,0.0,-0.0026546151699637366,-0.004215859298928981,-0.015036770930402232,0.013236191666823494,-0.001515540132934201,-0.01588111235380185,0.0208333333333333,0.0032051282051282
phase0_20251220_221556,2,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C0,1.0,1.0,1.0,4,early_stopping,1200,84,83,1.1229688029998215,0.756398966160516,0.1675843526328028,0.7556589197193073,0.1776753050252175,0.7381058671890228,0.7358886313327816,14,0.6052631578947368,0.6052631578947368,0.526361869125027,0.526361869125027,0.1675843526328028,0.756398966160516,0.7381058671890228,0.1776753050252175,0.7556589197193073,0.7358886313327816,0.6052631578947368,0.526361869125027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,2,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C0,1.0,1.0,1.0,4,early_stopping,1200,9,8,0.4893022149990429,0.8060152713654949,0.239894526965153,0.8132727097148007,0.2431099481849289,0.782683010561701,0.7812683825822949,14,0.0,0.0,0.0,0.0,0.239894526965153,0.8060152713654949,0.782683010561701,0.2431099481849289,0.8132727097148007,0.7812683825822949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,2,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,99,98,1.215729267001734,0.7470039585352551,0.1663228968916392,0.7496974183995365,0.1648713981841401,0.7197919888465915,0.7207546594440656,14,0.5736434108527132,0.5736434108527132,0.4822946003178562,0.4822946003178562,0.1675843526328028,0.756398966160516,0.7381058671890228,0.1776753050252175,0.7556589197193073,0.7358886313327816,0.6052631578947368,0.526361869125027,-0.0012614557411635974,-0.00939500762526091,-0.018313878342431367,-0.012803906841077406,-0.005961501319770801,-0.015133971888716014,-0.03161974704202364,-0.04406726880717082
phase0_20251220_221556,2,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,5,4,0.3854794409999158,0.8022789586221033,0.2522091261034678,0.8130703448571859,0.238603551985597,0.7480977740233835,0.7468711739923345,14,0.0571428571428571,0.0571428571428571,0.0113553113553113,0.0113553113553113,0.239894526965153,0.8060152713654949,0.782683010561701,0.2431099481849289,0.8132727097148007,0.7812683825822949,0.0,0.0,0.012314599138314786,-0.00373631274339159,-0.034585236538317465,-0.004506396199331908,-0.00020236485761482292,-0.034397208589960426,0.0571428571428571,0.0113553113553113
phase0_20251220_221556,2,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,61,60,0.707817619004345,0.7323339073991086,0.1516011452292222,0.722460460524904,0.1428861855487138,0.6499658663216893,0.6515461263272414,14,0.6813186813186813,0.6813186813186813,0.4552854959448366,0.4552854959448366,0.1675843526328028,0.756398966160516,0.7381058671890228,0.1776753050252175,0.7556589197193073,0.7358886313327816,0.6052631578947368,0.526361869125027,-0.015983207403580613,-0.02406505876140741,-0.08814000086733353,-0.034789119476503705,-0.03319845919440334,-0.08434250500554019,0.0760555234239445,-0.07107637318019044
phase0_20251220_221556,2,1,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.8,0.8,0.8,4,early_stopping,1200,18,17,0.5040521960036131,0.8075117722565561,0.2482395043524267,0.8160404729715229,0.2434267788852865,0.7874803601953557,0.7875486429599751,14,0.0625,0.0625,0.03125,0.03125,0.239894526965153,0.8060152713654949,0.782683010561701,0.2431099481849289,0.8132727097148007,0.7812683825822949,0.0,0.0,0.008344977387273689,0.0014965008910612365,0.004797349633654746,0.0003168307003575954,0.0027677632567222332,0.006280260377680147,0.0625,0.03125
phase0_20251220_221556,3,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C0,1.0,1.0,1.0,4,early_stopping,1200,136,135,1.443128268001601,0.7698583965549148,0.1931786012208987,0.7472205655631289,0.1623680345383223,0.7286602132340909,0.7348478426833313,14,0.5481927710843374,0.5481927710843374,0.4086680387885207,0.4086680387885207,0.1931786012208987,0.7698583965549148,0.7286602132340909,0.1623680345383223,0.7472205655631289,0.7348478426833313,0.5481927710843374,0.4086680387885207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,3,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C0,1.0,1.0,1.0,4,early_stopping,1200,7,6,0.4577187579998281,0.8394544096234767,0.2962421359232312,0.7982374837715028,0.2235613610593327,0.7464932483434344,0.7419701168428686,14,0.0,0.0,0.0,0.0,0.2962421359232312,0.8394544096234767,0.7464932483434344,0.2235613610593327,0.7982374837715028,0.7419701168428686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phase0_20251220_221556,3,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.9,0.9,0.9,4,early_stopping,1200,115,114,1.6560357029957231,0.7508977845625806,0.1722181322383596,0.731564224277832,0.1604302057264092,0.6825498841138493,0.6911436356183824,14,0.5379310344827586,0.5379310344827586,0.3741518251863079,0.3741518251863079,0.1931786012208987,0.7698583965549148,0.7286602132340909,0.1623680345383223,0.7472205655631289,0.7348478426833313,0.5481927710843374,0.4086680387885207,-0.020960468982539088,-0.01896061199233423,-0.0461103291202416,-0.0019378288119130949,-0.015656341285296915,-0.04370420706494882,-0.010261736601578808,-0.0345162136022128
phase0_20251220_221556,3,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F1,C3,0.9,0.9,0.9,4,early_stopping,1200,70,69,0.9656284560041968,0.842848178899928,0.3091131613726146,0.800609582927621,0.2344123165454178,0.9218923353543034,0.9175437975220052,14,0.01,0.01,0.01,0.01,0.2962421359232312,0.8394544096234767,0.7464932483434344,0.2235613610593327,0.7982374837715028,0.7419701168428686,0.0,0.0,0.0128710254493834,0.0033937692764512972,0.17539908701086893,0.010850955486085112,0.002372099156118135,0.1755736806791366,0.01,0.01
phase0_20251220_221556,3,0,continuous_logratio,log,normal,1.0,12.0,0.05,1.4,0,1.0,120,1.0,0.05,F0,C3,0.8,0.8,0.8,4,early_stopping,1200,267,266,2.3625755609973567,0.7606346213710734,0.1794371816735162,0.7262242372606298,0.1528444007782678,0.7089197935467553,0.7132186616163619,14,0.4814814814814814,0.4814814814814814,0.3280485414323797,0.3280485414323797,0.1931786012208987,0.7698583965549148,0.7286602132340909,0.1623680345383223,0.7472205655631289,0.7348478426833313,0.5481927710843374,0.4086680387885207,-0.013741419547382505,-0.009223775183841432,-0.019740419687335642,-0.009523633760054495,-0.02099632830249909,-0.021629181066969316,-0.066711289602856,-0.08061949735614099
