dgp_name,feature_set,colsamp_arm,s,max_depth,regime,test_rocauc_mean,test_rocauc_std,test_rocauc_count,test_prauc_mean,test_prauc_std,test_prauc_count,cooc_mean_mean,cooc_mean_std,cooc_mean_count,delta_valid_prauc_mean,delta_valid_prauc_std,delta_valid_prauc_count,delta_valid_rocauc_mean,delta_valid_rocauc_std,delta_valid_rocauc_count,delta_valid_latent_corr_mean,delta_valid_latent_corr_std,delta_valid_latent_corr_count,delta_test_prauc_mean,delta_test_prauc_std,delta_test_prauc_count,delta_test_rocauc_mean,delta_test_rocauc_std,delta_test_rocauc_count,delta_test_latent_corr_mean,delta_test_latent_corr_std,delta_test_latent_corr_count,delta_cooc_mean_mean,delta_cooc_mean_std,delta_cooc_mean_count,delta_cooc_path_mean_mean,delta_cooc_path_mean_std,delta_cooc_path_mean_count
continuous_logratio,F0,C3,0.6,4,early_stopping,0.6850825569970814,0.040406283583499236,12,0.12203046953528447,0.016418090125383738,12,0.4722174162381247,0.052901210342878716,12,-0.05067015412625856,0.0187676404773648,12,-0.07138633679801253,0.026937770559113443,12,-0.20758415344514417,0.09661680779130818,12,-0.04591741726963544,0.020893828740405407,12,-0.06934559039828385,0.032520012569381286,12,-0.207003931468019,0.10026676166647132,12,-0.0873680043255906,0.07729104769353999,12,-0.18590075162442213,0.06785009707003622,12
continuous_logratio,F0,C3,0.8,4,early_stopping,0.7359841319245986,0.02311067575188027,12,0.15755058666672334,0.01732814832645677,12,0.5606774781601578,0.07505410634041818,12,-0.014254472282977076,0.010529070946476253,12,-0.01640987969765288,0.014045806302012923,12,-0.04413215114295834,0.05129294485024073,12,-0.010397300138196572,0.01200912783174622,12,-0.01844401547076671,0.016890950849384065,12,-0.041356231830890426,0.05177915324917105,12,0.001092057596442574,0.0606355283864972,12,-0.06320578610584467,0.0572485444554435,12
continuous_logratio,F0,C3,0.9,4,early_stopping,0.7449444478537669,0.019873040660124464,12,0.16085393691125466,0.017591582561857087,12,0.5972468944700094,0.04577915846892458,12,-0.008239767253939245,0.011806045353454447,12,-0.012005334089435762,0.012100369680867194,12,-0.03309896356795258,0.03832860087199812,12,-0.007093949893665248,0.007875933616264846,12,-0.009483699541598353,0.01026152269849031,12,-0.03171483969345392,0.03860786973574719,12,0.037661473906294235,0.0778139291381441,12,0.004568580935470389,0.07057560771533253,12
continuous_logratio,F1,C0,1.0,4,early_stopping,0.8154288536122166,0.010482290023671254,12,0.23809735759195513,0.02316230351701849,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12
continuous_logratio,F1,C1,0.4,4,early_stopping,0.8098183749938753,0.010047584596962911,12,0.2388975418416315,0.01915065936876994,12,0.045508151654550195,0.026735655833548026,12,0.00015720628046198235,0.008059723994818553,12,-0.0059232504615854276,0.008786010523823374,12,0.003928991590082022,0.10201128496626972,12,0.0008001842496764139,0.010756109827349819,12,-0.005610478618341315,0.009639028587221498,12,0.003712748678900655,0.10089628586212293,12,0.045508151654550195,0.026735655833548026,12,0.02838940160473206,0.020149154711263124,12
continuous_logratio,F1,C1,0.6,4,early_stopping,0.8151590003709028,0.008989800874119405,12,0.2389643605623074,0.021047692957584026,12,0.02401848281978845,0.01865314126791494,12,0.0012811069421093922,0.008641426892625221,12,-0.0013838606755542753,0.005352919769774568,12,0.01889773303224529,0.07114936434499157,12,0.0008670029703522902,0.010820920206749391,12,-0.0002698532413137611,0.0043299663729283126,12,0.01870011548081767,0.070306050969111,12,0.02401848281978845,0.01865314126791494,12,0.016417719442434035,0.01536845118761685,12
continuous_logratio,F1,C1,0.8,4,early_stopping,0.8156484427223148,0.009386486651138193,12,0.24168416944456697,0.022546150609961915,12,0.005843936764989391,0.012060830628315544,12,0.002232587679756285,0.006567833929022519,12,-0.000308134176492475,0.0036653049363724734,12,0.011511882489458058,0.0642528415364958,12,0.0035868118526118514,0.005704565974682407,12,0.00021958911009833013,0.0027183938991151924,12,0.012202898773327142,0.06428730504938421,12,0.005843936764989391,0.012060830628315544,12,0.0043988007044687165,0.009132545161367302,12
continuous_logratio,F1,C1,0.9,4,early_stopping,0.815364778168821,0.00912106495719491,12,0.23978039617340455,0.02395725727527711,12,0.0034950958864002333,0.008169361103547714,12,0.0015226609756539649,0.004464113008565484,12,0.00040272172622694374,0.0038102819825133064,12,-0.0014939706735995855,0.04975004094543408,12,0.0016830385814494396,0.004361361988273518,12,-6.407544339556703e-05,0.0026171523771818723,12,-0.0008075340021538776,0.04839529327449216,12,0.0034950958864002333,0.008169361103547714,12,0.0014241495219756,0.0035807279142009464,12
continuous_logratio,F1,C2,0.4,4,early_stopping,0.8078964367639583,0.014101847221205104,12,0.23927699039855357,0.02450949754414507,12,0.07464504724021355,0.03013231434836005,12,-0.0005735191808446116,0.008717889388255778,12,-0.0087933232395588,0.012406172707912822,12,-0.01947899129963654,0.08254979851424542,12,0.0011796328065984847,0.0069468134213203124,12,-0.007532416848258283,0.01147957270962911,12,-0.019886850098052033,0.0826083505385144,12,0.07464504724021355,0.03013231434836005,12,0.0367256379751941,0.01971003709164971,12
continuous_logratio,F1,C2,0.6,4,early_stopping,0.8145969964462351,0.008196101996976866,12,0.24146924312882903,0.023310418325500043,12,0.047945091743925146,0.04440651168985893,12,0.0016950230640539396,0.005816695306625128,12,-0.0009192866399127161,0.004143520564782232,12,0.01053969573425013,0.0869171611482692,12,0.003371885536873944,0.0060914533735233044,12,-0.0008318571659815625,0.003791026530065804,12,0.010787704658590719,0.08704542387857081,12,0.047945091743925146,0.04440651168985893,12,0.0195872082121711,0.018749048865504193,12
continuous_logratio,F1,C2,0.8,4,early_stopping,0.8163372300989208,0.008340912454653186,12,0.2382997964678962,0.021147246191925866,12,0.014158171716311235,0.016332024206480684,12,0.0024673869296764836,0.004251464464780955,12,-0.00030830022816761654,0.004278744292386548,12,0.010339910915972897,0.07695567550205637,12,0.00020243887594109666,0.005120047172356665,12,0.0009083764867042302,0.0028760118638780615,12,0.010052797042092979,0.0768865519295786,12,0.014158171716311235,0.016332024206480684,12,0.006067350034404284,0.007528558783379906,12
continuous_logratio,F1,C2,0.9,4,early_stopping,0.8158026927924364,0.009580443191777454,12,0.23991367342403488,0.021294572624527608,12,0.006792629860393751,0.009280223348122158,12,0.0035006276350020202,0.004588303173790777,12,0.0005528990004715165,0.0030504520885909618,12,0.028040975758919645,0.05071709427845306,12,0.0018163158320797443,0.003906270950738779,12,0.0003738391802198722,0.002195255804252641,12,0.02792273285366184,0.050860107790944575,12,0.006792629860393751,0.009280223348122158,12,0.002428506712484108,0.0035037644615339976,12
continuous_logratio,F1,C3,0.4,4,early_stopping,0.8036023989141313,0.01712311686309177,12,0.22956894086476418,0.021844122462233155,12,0.06363621540987759,0.019714619802402494,12,-0.01114098610827438,0.006717946363958072,12,-0.013143053728818688,0.01375856471020001,12,0.019900586917673168,0.08444547967979062,12,-0.008528416727190928,0.0066249376288431425,12,-0.011826454698085317,0.01211222822463797,12,0.019652795522644113,0.08334300196194969,12,0.06363621540987759,0.019714619802402494,12,0.0274372810138184,0.009042999218713628,12
continuous_logratio,F1,C3,0.6,4,early_stopping,0.8092436937800392,0.013862118744426211,12,0.2361040971569597,0.022674290637883298,12,0.08558871932371714,0.04010744804780457,12,-0.003802374425107303,0.010208632798706773,12,-0.007337345931389951,0.010140076423920587,12,-0.0027734314699005926,0.095385163718703,12,-0.0019932604349953767,0.009840295446206274,12,-0.0061851598321773504,0.008634525548287447,12,-0.0028105452895701897,0.09532075467963405,12,0.08558871932371714,0.04010744804780457,12,0.04083119762413424,0.022827021024268083,12
continuous_logratio,F1,C3,0.8,4,early_stopping,0.8135591702325359,0.010482931546843596,12,0.2408359404221141,0.02242082983498131,12,0.04476217188004108,0.0223507070377301,12,0.0029837600680687588,0.005968195804892716,12,-0.002190565015635776,0.004162857575697756,12,-0.011227330445611907,0.057946652129972104,12,0.0027385828301589774,0.005185547610661949,12,-0.00186968337968077,0.004071701604426224,12,-0.011125521198796359,0.05736911178739436,12,0.04476217188004108,0.0223507070377301,12,0.020513986966775467,0.013258309356539478,12
continuous_logratio,F1,C3,0.9,4,early_stopping,0.8146489676640885,0.009967267995701365,12,0.2394111581005234,0.02250098494908861,12,0.016483007733007708,0.020532033770450455,12,0.0035929140017981914,0.007067562150266815,12,-0.00043064172577941817,0.0037549130952471504,12,0.004252614642777579,0.07873838899061028,12,0.001313800508568291,0.00400856836073245,12,-0.0007798859481281395,0.003573327454281528,12,0.005177599475277832,0.07848402449466246,12,0.016483007733007708,0.020532033770450455,12,0.006865607937036483,0.010164171136597547,12
